order_id,order_date,customer_id,total_price,order_item_id,product_id,quantity,price_at_purchase,name
6750,2024-10-15,7826,7869.99,19035,698,3,26.80,Mary Virginia
3102,2024-10-04,2166,8509.20,19036,166,3,26.81,James Jane
8071,2024-02-24,7037,1068.17,19037,686,3,26.81,Mary Douglas
10244,2024-07-31,3174,1668.35,19038,57,3,26.81,James Julia
8698,2024-10-01,6573,789.16,19039,374,3,26.84,Mary Keith
2082,2024-02-06,2157,2009.83,19040,1812,3,26.85,James Bruce
13543,2024-02-24,9503,2812.74,19041,132,3,26.86,John Roger
13480,2024-06-07,6418,3772.41,19042,1387,3,26.87,Mary Alice
8181,2024-03-26,7379,2811.72,19043,36,3,26.87,Mary Gregory
14113,2024-02-03,2971,1030.04,19044,27,3,26.88,James Walter
1167,2024-10-27,1738,1063.14,19045,843,3,26.88,James Madison
2711,2023-11-24,6517,368.38,19046,1953,3,26.88,Mary Miller
5804,2024-05-03,879,2302.86,19047,1856,3,26.88,James Harold
8803,2023-11-28,6546,3691.47,19048,1346,3,26.89,Mary Christina
14851,2024-05-29,8242,1250.45,19049,1371,3,26.90,Mary Diana
10365,2024-07-05,804,5861.93,19050,1125,3,26.90,James Judith
13703,2023-12-19,5835,6795.90,19051,98,3,26.90,Mary Scott
8327,2024-06-16,1357,5611.01,19052,877,3,26.91,James Dennis
6431,2024-02-17,2345,580.82,19053,160,3,26.91,James Henry
8295,2024-06-24,7315,6017.34,19054,1742,3,26.92,Mary Henry
8710,2024-04-28,937,9065.13,19055,1528,3,26.93,James Dennis
13305,2024-10-02,4696,2204.79,19056,828,3,26.93,Mary Garcia
2123,2024-01-07,6956,1330.71,19057,210,3,26.93,Mary Grace
13468,2024-02-26,3507,2869.11,19058,228,3,26.93,James Miller
7751,2024-07-17,9280,3539.87,19059,1516,3,26.94,John Nicole
10449,2024-07-26,2880,4842.22,19060,1816,3,26.94,James Martinez
13002,2024-02-29,7408,1811.37,19061,469,3,26.94,Mary Madison
4050,2024-02-25,6506,963.11,19062,1817,3,26.96,Mary Jane
14446,2024-03-18,3149,4074.69,19063,518,3,26.97,James Ralph
6344,2024-03-22,9506,2648.61,19064,765,3,26.97,John Virginia
9831,2024-02-29,6308,4492.14,19065,1686,3,26.98,Mary Davis
13221,2024-01-24,8195,689.46,19066,1099,3,26.98,Mary Jones
8930,2024-10-12,5462,3774.82,19067,1872,3,26.98,Mary Johnson
9175,2024-08-22,2172,306.20,19068,1539,3,26.99,James Johnson
6871,2024-02-20,292,1230.37,19069,601,3,26.99,James Lopez
12215,2024-09-12,7254,569.13,19070,226,3,27.00,Mary Dorothy
4751,2024-03-14,7252,3859.92,19071,910,3,27.00,Mary Megan
713,2024-07-12,5836,8310.23,19072,1099,3,27.01,Mary Grace
2718,2024-04-14,1473,4614.39,19073,657,3,27.03,James Williams
487,2024-05-05,4250,1353.84,19074,1013,3,27.05,Mary Ruth
7898,2024-04-03,2961,3872.15,19075,1635,3,27.05,James Peter
714,2024-09-27,9647,4997.48,19076,877,3,27.06,John Bruce
6453,2024-02-03,8813,6650.18,19077,758,3,27.06,John Keith
5772,2024-06-08,9365,5779.51,19078,251,3,27.07,John Benjamin
9060,2023-12-09,3222,3353.01,19079,145,3,27.07,James Johnson
14175,2024-10-13,6668,2420.88,19080,398,3,27.08,Mary Moore
9967,2024-02-26,2381,620.64,19081,672,3,27.08,James Smith
4526,2024-04-07,1908,1763.19,19082,1774,3,27.09,James Moore
9698,2024-01-08,2952,6076.44,19083,1750,3,27.09,James Lopez
10896,2024-06-24,1878,855.09,19084,1138,3,27.09,James Madison
1415,2024-09-23,5734,752.71,19085,1032,3,27.09,Mary Isabella
7581,2024-10-22,1848,7268.80,19086,26,3,27.10,James Evelyn
13015,2024-03-09,8371,9008.56,19087,1405,3,27.12,John Alexander
9897,2024-06-21,3693,4147.55,19088,23,3,27.13,James Roger
13965,2024-10-21,530,1318.42,19089,1468,3,27.14,James Nicole
2704,2024-07-02,3737,1321.84,19090,1471,3,27.14,James Dennis
5370,2024-05-20,2098,7229.22,19091,584,3,27.14,James Amy
153,2024-04-16,2507,970.05,19092,1069,3,27.15,James Bruce
8733,2024-01-19,2991,1079.86,19093,1063,3,27.16,James Philip
303,2024-06-16,9337,2770.23,19094,104,3,27.16,John Dennis
1451,2023-12-05,6498,5916.96,19095,1855,3,27.16,Mary Madison
7747,2024-06-20,1557,5789.85,19096,169,3,27.17,James Taylor
1803,2024-08-20,1237,2519.55,19097,376,3,27.19,James Lawrence
5073,2024-07-06,3437,2373.52,19098,338,3,27.19,James Miller
12152,2024-03-31,4092,728.35,19099,953,3,27.21,James Rose
1962,2024-08-10,3049,276.82,19100,1194,3,27.22,James Harold
14399,2024-08-08,1602,370.59,19101,793,3,27.22,James Lauren
11579,2024-02-07,1683,4020.99,19102,1371,3,27.23,James Williams
11152,2024-09-16,7972,1063.73,19103,489,3,27.23,Mary Lauren
14724,2024-05-10,3813,1180.56,19104,489,3,27.23,James Patrick
4095,2024-04-03,337,547.17,19105,1235,3,27.24,James Bruce
11328,2024-08-24,6626,2618.82,19106,436,3,27.24,Mary Sophia
12299,2024-01-27,3472,441.00,19107,570,3,27.24,James Megan
12904,2024-03-02,5820,3471.75,19108,433,3,27.25,Mary Martinez
13681,2024-10-28,8283,8030.68,19109,1818,3,27.26,John Raymond
13077,2024-06-11,3844,5899.97,19110,1708,3,27.26,James Isabella
2774,2024-01-03,5690,1715.64,19111,1252,3,27.27,Mary Martin
9899,2024-04-23,1973,8961.03,19112,372,3,27.27,James Gonzalez
5743,2024-08-22,66,5390.28,19113,1417,3,27.27,James Jane
11968,2024-03-24,3051,4733.25,19114,185,3,27.29,James Alexander
14470,2024-10-18,2679,1912.53,19115,567,3,27.31,James Jackson
2369,2023-12-23,6479,711.75,19116,1700,3,27.31,Mary Harold
13816,2024-08-09,5799,1410.63,19117,1636,3,27.32,Mary Adam
5710,2024-08-20,4159,624.58,19118,1314,3,27.32,Mary Gregory
12055,2024-05-26,1945,1871.01,19119,986,3,27.33,James Benjamin
12885,2024-06-14,119,7865.97,19120,543,3,27.35,James Arthur
10731,2023-11-19,4322,1627.04,19121,1377,3,27.36,Mary Diana
11662,2024-10-06,6025,1306.59,19122,1235,3,27.36,Mary Jones
9695,2024-10-15,3464,1676.22,19123,1046,3,27.38,James Judith
8538,2024-02-16,5083,3515.22,19124,1275,3,27.39,Mary Samuel
1303,2024-07-27,9902,5601.09,19125,996,3,27.39,John Rose
7862,2024-05-11,6288,718.31,19126,1351,3,27.40,Mary Madison
4624,2024-01-07,3065,1705.33,19127,750,3,27.41,James Benjamin
11271,2023-12-21,2750,437.47,19128,894,3,27.41,James Martin
8490,2024-03-16,633,2035.92,19129,232,3,27.43,James Williams
12162,2024-08-10,1026,1705.29,19130,959,3,27.44,James Sophia
9089,2023-11-30,6674,2900.61,19131,789,3,27.45,Mary Julia
14385,2023-11-12,2587,429.52,19132,1382,3,27.45,James Wayne
12606,2024-05-06,8626,1189.18,19133,544,3,27.46,John Thomas
4326,2024-11-04,4351,5669.52,19134,1202,3,27.46,Mary Hernandez
13501,2023-12-14,2182,368.45,19135,694,3,27.47,James Lopez
9599,2024-05-18,4580,529.53,19136,610,3,27.47,Mary Anna
8547,2024-08-28,3784,5209.73,19137,1505,3,27.48,James Brown
12077,2024-09-24,4641,6045.54,19138,327,3,27.48,Mary Peter
14847,2024-02-05,2425,4468.87,19139,117,3,27.49,James Frank
7320,2024-06-10,1618,376.69,19140,48,3,27.49,James Davis
7664,2024-08-18,7594,860.94,19141,1379,3,27.50,Mary Judith
8540,2024-06-12,2476,2342.67,19142,1092,3,27.50,James Grace
9490,2024-07-16,7149,8803.89,19143,787,3,27.51,Mary Rodriguez
4222,2024-05-25,566,651.99,19144,47,3,27.52,James Garcia
7719,2024-03-05,4020,3407.16,19145,324,3,27.52,James Anna
9281,2024-01-02,2061,1930.79,19146,88,3,27.53,James Walter
4324,2024-07-16,429,4056.72,19147,1651,3,27.53,James Rodriguez
5170,2024-06-18,117,2903.21,19148,1936,3,27.55,James Lawrence
4538,2024-02-04,3451,551.05,19149,80,3,27.55,James Peter
3431,2023-11-23,8168,3171.30,19150,1210,3,27.55,Mary Alice
2277,2023-11-26,225,3526.36,19151,1887,3,27.57,James Anderson
6693,2023-11-09,7930,582.77,19152,1308,3,27.58,Mary Martin
236,2024-03-12,8796,2667.27,19153,626,3,27.59,John Sophia
6324,2024-05-23,9288,7356.59,19154,191,3,27.61,John Alice
10635,2024-01-12,73,1877.61,19155,889,3,27.61,James Williams
7272,2024-03-01,5515,1856.70,19156,1228,3,27.61,Mary Benjamin
14016,2024-01-17,2039,5413.78,19157,171,3,27.62,James Rodriguez
9916,2024-05-05,3188,7059.60,19158,581,3,27.63,James Maria
10625,2024-05-10,7613,558.98,19159,159,3,27.64,Mary Roger
4716,2023-12-13,8275,4952.46,19160,1151,3,27.66,John Anderson
6997,2024-02-07,148,1541.70,19161,662,3,27.66,James Davis
639,2024-07-31,3004,5169.12,19162,320,3,27.66,James Isabella
3119,2024-09-18,1912,3228.18,19163,1456,3,27.67,James Victoria
14553,2024-10-19,4048,1075.71,19164,932,3,27.69,James Madison
4294,2024-02-10,7146,1445.63,19165,1114,3,27.69,Mary Garcia
14387,2024-07-15,5969,538.25,19166,429,3,27.69,Mary Jackson
11959,2024-03-30,6363,3213.00,19167,203,3,27.70,Mary Keith
3858,2024-05-04,4824,2747.49,19168,1792,3,27.71,Mary Isabella
13399,2023-11-21,4438,2266.67,19169,475,3,27.72,Mary Evelyn
10052,2024-09-25,8108,2751.87,19170,584,3,27.73,Mary Madison
5492,2024-06-29,8354,269.94,19171,1420,3,27.73,John Julia
4060,2024-02-15,5653,4905.99,19172,922,3,27.78,Mary Roger
6376,2024-05-21,8572,4028.33,19173,1548,3,27.78,John Rose
14601,2024-09-01,2111,940.43,19174,1221,3,27.79,James Hernandez
3156,2024-02-14,8244,2090.95,19175,689,3,27.80,Mary Natalie
14605,2023-12-09,5186,6327.70,19176,204,3,27.80,Mary Garcia
10873,2024-09-08,8735,7733.88,19177,861,3,27.80,John Benjamin
25,2024-06-02,4363,743.49,19178,243,3,27.81,Mary Raymond
1947,2024-01-19,6722,5533.31,19179,922,3,27.82,Mary Johnson
6695,2024-04-14,762,3545.57,19180,897,3,27.83,James Lauren
14111,2023-11-14,5850,5697.42,19181,221,3,27.83,Mary Nicole
1152,2024-09-09,3632,747.16,19182,1323,3,27.84,James Lauren
4377,2024-07-17,6689,8595.99,19183,197,3,27.84,Mary Harold
5635,2024-06-16,4043,479.22,19184,1115,3,27.86,James Roger
10995,2024-01-07,5973,1038.96,19185,755,3,27.86,Mary Raymond
7805,2024-06-02,967,7591.68,19186,417,3,27.86,James Bruce
4409,2023-11-12,7102,7530.62,19187,1422,3,27.86,Mary Rose
7938,2024-11-02,6856,1577.74,19188,406,3,27.88,Mary Jane
5749,2023-12-23,9839,6355.88,19189,1034,3,27.89,John Harold
2523,2024-03-26,7702,1292.60,19190,450,3,27.90,Mary Johnson
11759,2024-02-03,1350,418.06,19191,318,3,27.90,James Martin
14905,2024-02-09,1102,4391.97,19192,656,3,27.91,James Diana
274,2024-10-04,3645,9434.13,19193,1135,3,27.91,James Jones
13030,2024-07-24,1317,810.23,19194,269,3,27.91,James Bruce
14713,2024-04-27,9863,2100.72,19195,486,3,27.92,John Keith
9480,2024-01-05,5544,1192.47,19196,1446,3,27.93,Mary Wilson
10368,2024-10-17,3532,3129.57,19197,1658,3,27.93,James Rose
6371,2024-08-25,1532,502.57,19198,1946,3,27.93,James Lauren
3206,2024-08-27,6782,437.94,19199,1306,3,27.94,Mary Lauren
7703,2024-03-30,3789,5711.90,19200,2000,3,27.94,James Rodriguez
12019,2024-08-25,1120,588.30,19201,1039,3,27.95,James Cynthia
12028,2024-07-22,1808,7053.64,19202,892,3,27.96,James Madison
1317,2024-07-19,5625,2101.64,19203,985,3,27.98,Mary Scott
12375,2024-05-01,4952,802.06,19204,392,3,27.99,Mary Diana
3815,2024-04-19,5875,5515.48,19205,1795,3,27.99,Mary Terry
14166,2024-06-02,9371,902.55,19206,220,3,27.99,John Gerald
9062,2024-05-15,8584,4359.10,19207,1715,3,28.00,John Dorothy
10851,2024-10-02,9095,1024.95,19208,1263,3,28.00,John Terry
1687,2024-04-25,9691,1101.55,19209,1568,3,28.01,John Walter
190,2024-02-24,6337,1217.71,19210,670,3,28.02,Mary Douglas
9741,2024-06-03,2293,370.12,19211,891,3,28.03,James Roger
5661,2023-11-22,6741,831.63,19212,888,3,28.03,Mary Peter
9869,2024-07-12,2158,4451.22,19213,1550,3,28.04,James Madison
9414,2024-02-18,490,1912.04,19214,928,3,28.04,James Cynthia
14223,2023-11-06,50,579.99,19215,200,3,28.04,James Ruth
14961,2024-03-05,5074,3111.96,19216,167,3,28.04,Mary Judith
8232,2024-02-11,1251,3345.51,19217,468,3,28.05,James Gerald
9654,2024-08-05,9088,2925.03,19218,1936,3,28.05,John Madison
6686,2024-08-13,6864,3053.28,19219,1853,3,28.06,Mary Brown
13984,2023-12-31,4110,4751.94,19220,1156,3,28.06,James Ruth
14855,2024-07-18,4213,347.85,19221,1510,3,28.06,Mary Gonzalez
6017,2024-05-30,7622,969.84,19222,1351,3,28.08,Mary Lauren
653,2024-02-25,1867,2405.76,19223,1230,3,28.08,James Lawrence
6671,2024-02-08,4467,1208.46,19224,508,3,28.09,Mary Bruce
10339,2024-04-16,8847,1486.91,19225,1799,3,28.09,John Dennis
4555,2024-08-17,9149,5759.87,19226,1142,3,28.09,John Arthur
12612,2024-05-01,543,2294.25,19227,1680,3,28.09,James Roger
12658,2024-03-27,8836,622.33,19228,637,3,28.10,John Thomas
1247,2024-01-08,5748,3061.23,19229,1527,3,28.10,Mary Davis
2299,2024-05-30,9910,2161.45,19230,1467,3,28.11,John Nicole
7281,2024-01-03,7031,2365.21,19231,1068,3,28.11,Mary Walter
9774,2024-07-18,7647,4896.21,19232,1919,3,28.12,Mary Taylor
5967,2024-09-01,3924,182.26,19233,1951,3,28.14,James Brown
2593,2023-11-29,5984,1219.32,19234,1795,3,28.14,Mary Judith
5621,2024-05-26,9092,1515.35,19235,299,3,28.15,John Lauren
1915,2024-03-24,5607,1132.77,19236,587,3,28.15,Mary Miller
11797,2024-03-02,6279,903.79,19237,1475,3,28.15,Mary Arthur
6910,2024-01-31,9656,230.36,19238,986,3,28.15,John Jane
13614,2024-01-11,3538,1533.78,19239,202,3,28.16,James Maria
6967,2024-08-12,8758,358.25,19240,659,3,28.17,John Davis
3505,2024-10-22,2178,6676.81,19241,986,3,28.17,James Davis
8101,2024-05-24,5688,625.98,19242,501,3,28.18,Mary Moore
10579,2024-07-07,8091,4042.73,19243,1456,3,28.19,Mary Alexander
157,2024-07-26,9903,6968.40,19244,698,3,28.19,John Patrick
3305,2024-09-27,8504,3359.10,19245,75,3,28.20,John Judith
2427,2023-12-01,2223,3939.99,19246,161,3,28.20,James Roger
9048,2023-12-11,228,2383.80,19247,276,3,28.22,James Moore
13511,2024-05-24,8679,7512.56,19248,1862,3,28.22,John Ralph
14273,2024-06-01,4482,2793.66,19249,1932,3,28.22,Mary Johnson
5852,2024-06-29,4765,555.08,19250,1908,3,28.24,Mary Jones
7704,2024-10-07,6535,3061.91,19251,1832,3,28.25,Mary Scott
11387,2024-01-09,4350,5780.70,19252,692,3,28.26,Mary Martinez
11497,2024-05-31,4120,1987.42,19253,1774,3,28.26,James Abigail
3272,2024-01-29,9612,418.53,19254,563,3,28.27,John Victoria
9564,2024-03-11,4632,1017.87,19255,1188,3,28.27,Mary Lopez
11160,2023-11-27,8363,2311.71,19256,850,3,28.27,John Patrick
1364,2024-01-26,2123,1524.60,19257,178,3,28.28,James Raymond
3677,2024-06-05,7023,1835.10,19258,961,3,28.28,Mary Raymond
6759,2024-07-04,8276,3829.23,19259,36,3,28.29,John Thomas
6553,2023-12-16,6315,252.93,19260,1308,3,28.30,Mary Anderson
14237,2024-07-05,299,837.87,19261,291,3,28.31,James Jackson
7275,2023-11-27,4305,334.53,19262,776,3,28.31,Mary Henry
8054,2024-08-09,9773,1084.75,19263,861,3,28.31,John Samuel
11805,2024-09-05,6976,641.80,19264,793,3,28.32,Mary Sophia
1479,2024-03-09,3396,365.13,19265,208,3,28.33,James Christina
11294,2024-04-08,9293,7778.37,19266,153,3,28.33,John Roger
9607,2024-02-16,1515,712.64,19267,822,3,28.33,James Frank
13839,2024-08-15,8332,2452.22,19268,1559,3,28.34,John Johnson
3351,2024-04-14,4655,4445.82,19269,1784,3,28.35,Mary Henry
8405,2024-03-11,2701,626.64,19270,221,3,28.36,James Alexander
12699,2024-03-24,9578,1362.66,19271,724,3,28.36,John Madison
6867,2024-06-16,3200,4894.01,19272,1912,3,28.36,James Ruth
12685,2024-05-27,7520,1871.82,19273,1634,3,28.38,Mary Anna
7076,2024-10-12,9866,3534.94,19274,1810,3,28.38,John Jane
4275,2024-04-16,6442,1655.50,19275,997,3,28.40,Mary Johnson
4812,2024-09-28,1427,895.17,19276,108,3,28.40,James Dennis
14733,2023-11-17,3153,4408.47,19277,698,3,28.41,James Williams
6584,2024-09-28,913,10082.72,19278,396,3,28.44,James Williams
5896,2024-04-06,1613,1198.93,19279,1242,3,28.45,James Williams
14979,2024-04-10,9022,325.51,19280,257,3,28.45,John Lauren
1839,2024-01-30,7584,1067.20,19281,805,3,28.48,Mary Julia
2989,2024-03-09,4794,2449.48,19282,1942,3,28.48,Mary Judith
2466,2024-05-05,6933,6076.30,19283,585,3,28.50,Mary Williams
11519,2024-11-04,1073,200.90,19284,1300,3,28.50,James Raymond
10017,2024-05-20,3513,5838.24,19285,1463,3,28.51,James Gonzalez
3650,2024-05-23,2690,2621.20,19286,78,3,28.53,James Anna
2238,2024-11-02,6694,4878.19,19287,1072,3,28.53,Mary Dorothy
7138,2024-10-22,7402,976.58,19288,1264,3,28.54,Mary Diana
6142,2023-12-26,6630,4454.37,19289,1834,3,28.54,Mary Ruth
1639,2024-09-20,170,3428.19,19290,1094,3,28.56,James Anna
7519,2023-11-08,9662,463.86,19291,1295,3,28.57,John Johnson
3085,2024-02-12,285,1318.84,19292,1934,3,28.58,James Jones
8966,2024-09-21,9445,2997.36,19293,1125,3,28.58,John Terry
13020,2024-07-25,3619,563.00,19294,747,3,28.60,James Arthur
12628,2024-01-26,8022,1140.00,19295,776,3,28.60,Mary Megan
7897,2023-12-19,9020,573.31,19296,1810,3,28.61,John Abigail
12853,2023-11-17,2753,739.57,19297,1173,3,28.62,James Raymond
6235,2024-06-26,7490,3053.44,19298,884,3,28.62,Mary Cynthia
4402,2024-10-16,5267,5142.97,19299,1397,3,28.63,Mary Taylor
4197,2024-04-14,4268,1092.54,19300,1671,3,28.64,Mary Amy
14622,2023-12-31,3924,871.98,19301,250,3,28.64,James Brown
9788,2024-04-22,7112,1633.89,19302,526,3,28.65,Mary Megan
14513,2023-12-02,9566,4068.03,19303,686,3,28.65,John Sophia
10925,2024-01-30,6434,5026.45,19304,797,3,28.65,Mary Isabella
8510,2024-09-11,8895,1224.66,19305,1774,3,28.66,John Jones
5227,2024-02-19,7361,8223.51,19306,1197,3,28.66,Mary Hernandez
3953,2024-03-02,3160,2897.35,19307,1082,3,28.67,James Martinez
12828,2024-01-21,8878,3183.01,19308,777,3,28.69,John Madison
7244,2024-05-15,7897,590.64,19309,1039,3,28.70,Mary Bruce
3191,2024-06-30,2772,2524.73,19310,1058,3,28.71,James Megan
4115,2024-09-13,1026,1205.91,19311,1073,3,28.71,James Sophia
12569,2024-03-25,1827,431.91,19312,849,3,28.71,James Miller
769,2024-02-17,7523,4560.64,19313,1078,3,28.72,Mary Patrick
14435,2024-06-21,4738,1786.15,19314,653,3,28.73,Mary Alice
13401,2023-12-26,3258,2311.66,19315,569,3,28.74,James Maria
13719,2024-02-23,5903,4108.62,19316,466,3,28.74,Mary Raymond
6714,2024-01-14,8493,604.65,19317,495,3,28.75,John Raymond
7280,2024-04-08,2958,1104.96,19318,1267,3,28.76,James Moore
14998,2024-06-02,6740,1390.48,19319,1313,3,28.76,Mary Martin
6820,2023-12-10,5209,4040.28,19320,966,3,28.76,Mary Gregory
726,2024-06-26,9770,4257.47,19321,1899,3,28.77,John Nicole
168,2024-06-19,1659,2275.51,19322,1413,3,28.77,James Arthur
12787,2024-03-02,1984,4500.21,19323,534,3,28.78,James Julia
12479,2024-04-22,6311,310.57,19324,1254,3,28.79,Mary Hernandez
5303,2023-11-27,9503,3413.88,19325,991,3,28.80,John Roger
5664,2024-04-25,1271,1792.86,19326,1816,3,28.80,James Hernandez
9257,2024-06-08,7628,3439.78,19327,1118,3,28.81,Mary Amy
12465,2023-11-24,8797,3437.22,19328,697,3,28.82,John Lawrence
4031,2024-10-16,5343,1663.29,19329,27,3,28.83,Mary Raymond
8423,2024-08-16,7585,2856.46,19330,634,3,28.83,Mary Scott
5461,2024-08-12,7677,4059.01,19331,80,3,28.83,Mary Lawrence
1729,2024-01-13,4410,5727.18,19332,1538,3,28.84,Mary Cynthia
6837,2024-08-26,7419,638.43,19333,632,3,28.85,Mary Ralph
9561,2024-06-14,7755,1212.03,19334,1038,3,28.87,Mary Benjamin
951,2023-12-10,2990,679.86,19335,1993,3,28.88,James Ruth
12345,2024-07-28,5081,1333.23,19336,1579,3,28.89,Mary Alexander
5473,2024-08-01,656,230.13,19337,1024,3,28.89,James Grace
14526,2024-04-06,51,419.23,19338,1015,3,28.89,James Philip
14788,2024-09-12,6071,4119.36,19339,172,3,28.90,Mary Philip
1518,2023-12-10,6455,4368.09,19340,191,3,28.91,Mary Anderson
935,2024-01-28,9900,721.66,19341,416,3,28.92,John Anna
8440,2024-01-02,2616,1377.57,19342,948,3,28.93,James Grace
11351,2024-03-16,2131,7501.11,19343,1163,3,28.93,James Walter
417,2024-03-31,7264,5042.69,19344,1016,3,28.93,Mary Natalie
3328,2024-05-04,8647,7472.73,19345,817,3,28.93,John Douglas
936,2024-09-25,3164,4319.39,19346,928,3,28.93,James Wilson
1495,2024-07-27,6060,5914.99,19347,1536,3,28.93,Mary Nicole
5417,2023-11-25,5421,739.62,19348,151,3,28.94,Mary Walter
5301,2024-07-15,3340,3860.65,19349,1632,3,28.95,James Ruth
14671,2024-01-24,6778,7705.25,19350,1872,3,28.95,Mary Madison
12013,2024-04-02,3675,1246.11,19351,642,3,28.95,James Henry
6794,2024-09-06,3557,4076.72,19352,1714,3,28.96,James Bruce
7079,2023-12-04,6254,1850.72,19353,1741,3,28.96,Mary Julia
2758,2023-11-11,3204,1391.10,19354,1563,3,28.97,James Natalie
1201,2024-01-14,4172,3106.41,19355,92,3,28.97,Mary Megan
2591,2024-07-25,4450,2843.80,19356,94,3,29.00,Mary Nicole
5050,2024-03-22,3834,3819.26,19357,303,3,29.02,James Natalie
12890,2024-06-20,4935,189.56,19358,456,3,29.02,Mary Henry
3458,2024-04-13,2333,6668.85,19359,1217,3,29.03,James Raymond
6046,2023-12-08,7648,1340.20,19360,1659,3,29.04,Mary Moore
1365,2024-05-18,2471,875.53,19361,1613,3,29.04,James Peter
5616,2024-11-02,1829,6285.43,19362,744,3,29.07,James Rodriguez
9510,2024-09-11,7908,5443.17,19363,360,3,29.07,Mary Amy
2431,2024-07-14,7328,2806.17,19364,1965,3,29.07,Mary Alice
1052,2024-04-22,511,2060.57,19365,793,3,29.07,James Peter
13496,2024-09-28,9577,1021.80,19366,1353,3,29.08,John Bruce
12157,2024-02-02,3644,5835.99,19367,1531,3,29.08,James Brown
13144,2024-10-12,2396,3538.41,19368,89,3,29.09,James Thomas
10546,2024-03-14,6608,5536.71,19369,771,3,29.09,Mary Evelyn
9605,2024-03-14,5120,8431.38,19370,391,3,29.10,Mary Martinez
14633,2024-01-02,3731,2085.10,19371,1570,3,29.10,James Peter
6464,2024-06-17,7106,1659.18,19372,862,3,29.10,Mary Christina
13303,2024-08-14,9767,7175.09,19373,1812,3,29.11,John Douglas
4096,2024-06-12,9163,999.84,19374,1695,3,29.12,John Keith
13840,2024-04-24,483,1229.79,19375,524,3,29.13,James Keith
238,2024-04-08,5263,501.29,19376,1896,3,29.13,Mary Gonzalez
4756,2024-06-21,8645,2784.48,19377,168,3,29.14,John Henry
10629,2024-07-22,9839,5695.68,19378,1955,3,29.14,John Harold
14689,2023-12-06,6433,3947.55,19379,401,3,29.15,Mary Keith
13373,2024-02-28,435,6590.12,19380,1420,3,29.16,James Anderson
2622,2024-06-21,9953,9922.11,19381,1420,3,29.17,John Gonzalez
10738,2024-03-08,653,121.98,19382,1123,3,29.18,James Raymond
6018,2024-06-14,8693,784.09,19383,302,3,29.18,John Gonzalez
10290,2023-11-28,5539,1048.26,19384,366,3,29.18,Mary Rodriguez
8627,2024-01-13,3056,121.91,19385,1926,3,29.18,James Sophia
8988,2024-03-12,1511,979.97,19386,1015,3,29.18,James Alexander
39,2024-06-24,2981,752.72,19387,1171,3,29.20,James Alexander
1736,2024-06-30,213,6676.24,19388,1472,3,29.20,James Williams
7867,2024-04-05,3069,5487.66,19389,1456,3,29.22,James Adam
3915,2024-01-03,6853,4620.36,19390,1024,3,29.22,Mary Keith
14151,2024-04-20,5879,1237.55,19391,1597,3,29.23,Mary Ralph
605,2024-04-29,5859,857.78,19392,1040,3,29.23,Mary Arthur
10407,2024-06-04,8924,1041.09,19393,1537,3,29.23,John Judith
8326,2023-12-10,2879,3456.71,19394,268,3,29.25,James Rodriguez
4139,2023-11-27,8984,721.29,19395,1111,3,29.25,John Julia
6406,2024-10-06,1778,2571.63,19396,1282,3,29.25,James Evelyn
14182,2024-02-18,2964,4623.86,19397,514,3,29.26,James Julia
5740,2024-02-10,6548,7064.67,19398,1775,3,29.26,Mary Maria
10709,2024-09-15,1919,1614.72,19399,1481,3,29.26,James Gregory
14794,2024-10-29,7191,359.11,19400,711,3,29.27,Mary Philip
14925,2024-02-26,1549,2434.97,19401,815,3,29.27,James Rodriguez
4361,2024-07-04,9296,6838.53,19402,147,3,29.27,John Virginia
1880,2024-06-26,8377,2707.47,19403,1758,3,29.28,John Lawrence
10924,2024-08-19,12,4979.97,19404,888,3,29.29,James Lopez
6558,2024-09-04,1399,403.95,19405,1319,3,29.30,James Ralph
14936,2023-12-13,2137,684.01,19406,594,3,29.31,James Douglas
841,2024-05-27,4741,2800.50,19407,1963,3,29.31,Mary Philip
6051,2024-02-27,2271,2935.65,19408,1785,3,29.31,James Walter
6559,2024-08-14,4964,6645.16,19409,655,3,29.32,Mary Isabella
13845,2024-01-28,260,3549.88,19410,897,3,29.32,James Ruth
3006,2024-10-28,6327,359.76,19411,1293,3,29.32,Mary Dennis
535,2024-07-17,5177,919.60,19412,1435,3,29.32,Mary Wayne
13458,2023-11-17,2312,291.48,19413,32,3,29.33,James Johnson
4442,2024-05-22,9956,7999.83,19414,390,3,29.33,John Thomas
3239,2023-11-16,8469,1725.03,19415,1587,3,29.33,John Ralph
1600,2024-01-19,123,7548.99,19416,1077,3,29.33,James Roger
13895,2024-04-10,1946,1011.32,19417,1725,3,29.34,James Virginia
13612,2024-07-18,6273,7878.26,19418,127,3,29.34,Mary Samuel
5476,2024-07-29,1997,5386.38,19419,1395,3,29.34,James Douglas
2789,2023-12-19,9338,1993.33,19420,1993,3,29.35,John Evelyn
12851,2024-08-11,6061,893.28,19421,1036,3,29.36,Mary Alexander
6893,2024-10-16,6879,4630.83,19422,322,3,29.37,Mary Jackson
4226,2024-09-16,9838,1186.26,19423,1121,3,29.38,John Maria
14321,2024-01-15,6936,1147.40,19424,30,3,29.38,Mary Garcia
14653,2024-07-23,7538,671.77,19425,453,3,29.39,Mary Alice
14933,2024-04-13,7809,3842.43,19426,1277,3,29.39,Mary Harold
